date component trends level seasonal
2015-04-30 19.74 -17.23 22.47 10.06
2015-05-01 15.99 -17.19 22.47 10.11
2015-05-02 -9.39 -17.15 22.47 10.16
2015-05-03 12.26 -17.11 22.47 10.20
2015-05-04 19.66 -17.07 22.47 10.25
2015-05-05 15.12 -17.02 22.47 10.29
2015-05-06 19.31 -16.98 22.47 10.33
2015-05-07 23.09 -16.94 22.47 10.36
2015-05-08 13.13 -16.90 22.47 10.40
2015-05-09 17.01 -16.86 22.47 10.43
2015-05-10 16.68 -16.82 22.47 10.46
2015-05-11 11.71 -16.78 22.47 10.48
2015-05-12 20.94 -16.73 22.47 10.51
2015-05-13 27.66 -16.69 22.47 10.53
2015-05-14 34.48 -16.65 22.47 10.55
2015-05-15 12.54 -16.61 22.47 10.56
2015-05-16 15.70 -16.57 22.47 10.57
2015-05-17 20.15 -16.53 22.47 10.58
2015-05-18 12.42 -16.49 22.47 10.59
2015-05-19 19.19 -16.45 22.47 10.59
2015-05-20 19.17 -16.40 22.47 10.58
2015-05-21 16.97 -16.36 22.47 10.58
2015-05-22 19.08 -16.32 22.47 10.57
2015-05-23 28.11 -16.28 22.47 10.55
2015-05-24 26.79 -16.24 22.47 10.54
2015-05-25 19.40 -16.20 22.47 10.52
2015-05-26 21.38 -16.16 22.47 10.49
2015-05-27 14.53 -16.11 20.18 10.46
2015-05-28 8.13 -16.07 19.67 10.43
2015-05-29 -4.19 -16.03 19.67 10.39
2015-05-30 23.08 -15.99 19.67 10.34
2015-05-31 13.31 -15.95 19.67 10.30
2015-06-01 14.52 -15.91 19.67 10.25
2015-06-02 12.72 -15.87 19.67 10.19
2015-06-03 13.41 -15.83 19.67 10.13
2015-06-04 24.00 -15.78 19.67 10.06
2015-06-15 5.00 -15.74 19.67 9.03
2015-06-16 8.50 -15.70 19.67 8.90
2015-06-17 0.39 -15.66 19.67 8.77
2015-06-18 9.82 -15.62 19.67 8.64
2015-06-19 13.38 -15.58 19.67 8.50
2015-06-20 8.36 -15.54 19.67 8.36
2015-06-21 12.31 -15.49 19.67 8.21
2015-06-22 5.23 -15.45 19.67 8.05
2015-06-23 8.07 -15.41 19.67 7.90
2015-06-24 15.05 -15.37 19.67 7.73
2015-06-25 13.48 -15.33 19.67 7.56
2015-06-26 5.35 -15.29 19.67 7.39
2015-06-27 4.40 -15.25 19.67 7.21
2015-06-28 11.06 -15.21 19.67 7.03
2015-06-29 7.27 -15.16 19.67 6.84
2015-06-30 9.47 -15.12 19.67 6.65
2015-07-01 7.13 -15.08 19.67 6.45
2015-07-02 12.23 -15.04 19.67 6.25
2015-07-03 9.74 -15.00 19.67 6.04
2015-07-04 15.32 -14.96 19.67 5.83
2015-07-05 16.98 -14.92 19.67 5.62
2015-07-06 7.09 -14.87 19.67 5.40
2015-07-08 10.66 -14.83 19.67 4.95
2015-07-09 16.93 -14.79 19.67 4.72
2015-07-10 21.61 -14.75 19.67 4.48
2015-07-11 9.18 -14.71 19.67 4.24
2015-07-12 20.87 -14.67 19.67 4.00
2015-07-14 10.49 -14.63 19.67 3.50
2015-07-15 14.89 -14.59 19.67 3.25
2015-07-16 5.83 -14.54 19.67 2.99
2015-07-17 24.42 -14.50 19.67 2.73
2015-07-18 12.53 -14.46 19.67 2.47
2015-07-19 3.74 -14.42 16.41 2.20
2015-07-21 -23.25 -14.38 16.41 1.66
2015-07-22 -22.26 -14.34 16.41 1.39
2015-07-23 -24.07 -14.30 16.41 1.11
2015-07-24 1.84 -14.25 16.41 0.84
2015-07-25 0.35 -14.21 16.41 0.56
2015-07-26 0.83 -14.17 16.41 0.27
2015-07-28 -4.53 -14.13 16.41 -0.30
2015-07-29 -4.50 -14.09 16.41 -0.58
2015-07-30 -2.96 -14.05 16.41 -0.87
2015-07-31 -2.23 -14.01 16.41 -1.16
2015-08-01 -4.78 -13.97 16.41 -1.45
2015-08-02 -1.30 -13.92 16.41 -1.74
2015-08-03 -5.62 -13.88 16.41 -2.03
2015-08-04 4.30 -13.84 16.41 -2.33
2015-08-06 4.79 -13.80 16.41 -2.91
2015-08-07 3.08 -13.76 16.41 -3.20
2015-08-08 2.86 -13.72 16.41 -3.50
2015-08-09 -6.11 -13.68 16.41 -3.79
2015-08-10 10.97 -13.63 16.41 -4.08
2015-08-11 -2.51 -13.59 16.41 -4.37
2015-08-12 17.06 -13.55 16.41 -4.66
2015-08-13 -8.83 -13.51 16.41 -4.95
2015-08-14 -3.10 -13.47 16.41 -5.24
2015-08-15 -8.14 -13.43 16.41 -5.52
2015-08-16 -22.46 -13.39 16.41 -5.81
2015-08-17 -27.71 -13.35 16.41 -6.09
2015-08-18 -7.53 -13.30 16.41 -6.37
2015-08-19 -9.22 -13.26 16.41 -6.65
2015-08-20 -11.59 -13.22 16.41 -6.93
2015-08-21 -3.02 -13.18 16.41 -7.20
2015-08-22 3.83 -13.14 16.41 -7.47
2015-08-23 -0.47 -13.10 16.41 -7.74
2015-08-24 7.23 -13.06 16.41 -8.01
2015-08-25 3.22 -13.01 16.41 -8.27
2015-08-26 -0.33 -12.97 16.41 -8.53
2015-08-27 0.63 -12.93 16.41 -8.78
2015-08-28 -2.33 -12.89 16.41 -9.04
2015-08-29 -2.46 -12.85 16.41 -9.28
2015-08-30 -0.85 -12.81 16.41 -9.53
2015-08-31 -4.61 -12.77 16.41 -9.77
2015-09-01 -3.17 -12.73 16.41 -10.00
2015-09-02 -8.94 -12.68 16.41 -10.24
2015-09-03 -11.18 -12.64 16.41 -10.46
2015-09-04 -9.06 -12.60 16.41 -10.69
2015-09-05 -11.29 -12.56 16.41 -10.90
2015-09-06 -12.49 -12.52 16.41 -11.12
2015-09-07 -8.25 -12.48 16.41 -11.32
2015-09-08 -1.89 -12.44 16.41 -11.53
2015-09-09 -5.83 -12.39 16.41 -11.72
2015-09-10 -13.35 -12.35 16.41 -11.92
2015-09-11 -0.85 -12.31 16.41 -12.10
2015-09-12 -10.96 -12.27 16.41 -12.28
2015-09-13 -10.60 -12.23 16.41 -12.46
2015-09-14 -14.18 -12.19 16.41 -12.63
2015-09-15 -2.18 -12.15 16.41 -12.79
2015-09-16 -5.19 -12.11 16.41 -12.95
2015-09-17 -17.61 -12.06 16.41 -13.10
2015-09-18 -14.05 -12.02 16.41 -13.24
2015-09-19 -17.81 -11.98 16.41 -13.38
2015-09-20 -12.33 -11.94 16.41 -13.51
2015-09-21 -7.10 -11.90 16.41 -13.64
2015-09-22 -9.14 -11.86 16.41 -13.76
2015-09-23 -0.99 -11.82 16.41 -13.87
2015-09-24 3.66 -11.77 16.41 -13.98
2015-09-25 -3.06 -11.73 16.41 -14.08
2015-09-26 11.92 -11.69 16.41 -14.17
2015-09-27 -18.69 -11.65 16.41 -14.25
2015-09-28 -7.12 -11.61 16.41 -14.33
2015-09-29 -9.30 -11.57 16.41 -14.40
2015-09-30 -3.71 -11.53 16.41 -14.47
2015-10-01 8.08 -11.49 16.41 -14.53
2015-10-02 -12.25 -11.44 16.41 -14.58
2015-10-03 -5.05 -11.40 16.41 -14.62
2015-10-04 -7.04 -11.36 16.41 -14.66
2015-10-05 -12.07 -11.32 16.41 -14.69
2015-10-06 -14.81 -11.28 16.41 -14.71
2015-10-07 -15.01 -11.24 16.41 -14.73
2015-10-08 -4.02 -11.20 16.41 -14.74
2015-10-09 -4.52 -11.15 16.41 -14.74
2015-10-10 -16.13 -11.11 16.41 -14.73
2015-10-11 -16.46 -11.07 16.41 -14.72
2015-10-12 -17.83 -11.03 16.41 -14.70
2015-10-13 -19.73 -10.99 16.41 -14.68
2015-10-14 -19.82 -10.95 16.41 -14.65
2015-10-15 -13.52 -10.91 16.41 -14.61
2015-10-16 -11.88 -10.87 16.41 -14.56
2015-10-17 -11.50 -10.82 16.41 -14.51
2015-10-18 -1.34 -10.78 16.41 -14.45
2015-10-19 -14.10 -10.74 16.41 -14.39
2015-10-20 -2.94 -10.70 16.41 -14.32
2015-10-21 -2.50 -10.66 16.41 -14.24
2015-10-22 -6.76 -10.62 16.41 -14.15
2015-10-23 -6.49 -10.58 16.41 -14.06
2015-10-25 -10.80 -10.53 16.41 -13.86
2015-10-27 2.32 -10.49 16.41 -13.64
2015-10-28 -0.94 -10.45 16.41 -13.52
2015-10-29 -0.55 -10.41 16.41 -13.39
2015-10-30 -1.84 -10.37 16.41 -13.26
2015-10-31 -11.18 -10.33 16.41 -13.13
2015-11-01 -11.29 -10.29 16.41 -12.98
2015-11-02 -10.57 -10.25 16.41 -12.84
2015-11-03 -5.16 -10.20 16.41 -12.69
2015-11-04 -9.19 -10.16 16.41 -12.53
2015-11-05 -7.85 -10.12 16.41 -12.37
2015-11-06 -0.37 -10.08 16.41 -12.20
2015-11-07 -3.27 -10.04 16.41 -12.03
2015-11-08 -8.69 -10.00 16.41 -11.85
2015-11-09 1.23 -9.96 16.41 -11.67
2015-11-10 -1.63 -9.91 16.41 -11.49
2015-11-11 -3.16 -9.87 16.41 -11.30
2015-11-12 -2.98 -9.83 16.41 -11.11
2015-11-13 -9.75 -9.79 16.41 -10.91
2015-11-14 -4.28 -9.75 16.41 -10.71
2015-11-15 -6.35 -9.71 16.41 -10.51
2015-11-16 -2.89 -9.67 16.41 -10.31
2015-11-17 -5.59 -9.62 16.41 -10.10
2015-11-18 -3.45 -9.58 16.41 -9.88
2015-11-19 -3.49 -9.54 16.41 -9.67
2015-11-20 -6.91 -9.50 16.41 -9.45
2015-11-21 -7.09 -9.46 16.41 -9.23
2015-11-22 -4.75 -9.42 16.41 -9.01
2015-11-23 -1.55 -9.38 16.41 -8.79
2015-11-24 -1.64 -9.34 16.41 -8.56
2015-11-25 3.90 -9.29 16.41 -8.33
2015-11-26 0.38 -9.25 16.41 -8.10
2015-11-27 -3.67 -9.21 16.41 -7.87
2015-11-28 -3.59 -9.17 16.41 -7.64
2015-11-29 -6.14 -9.13 16.41 -7.40
2015-11-30 -1.37 -9.09 16.41 -7.17
2015-12-05 -4.28 -9.05 16.41 -5.98
2015-12-06 -5.43 -9.00 16.41 -5.74
2015-12-07 -0.98 -8.96 16.41 -5.50
2015-12-08 33.43 -8.92 16.41 -5.26
2015-12-09 -1.02 -8.88 16.41 -5.02
2015-12-10 -0.22 -8.84 16.41 -4.78
2015-12-12 7.04 -8.80 16.41 -4.30
2015-12-13 -1.76 -8.76 16.41 -4.07
2015-12-14 -0.32 -8.72 16.41 -3.83
2015-12-15 9.82 -8.67 16.41 -3.60
2015-12-16 7.34 -8.63 16.41 -3.36
2015-12-17 1.15 -8.59 16.41 -3.13
2015-12-18 1.96 -8.55 16.41 -2.90
2015-12-19 2.95 -8.51 16.41 -2.67
2015-12-20 -1.75 -8.47 16.41 -2.44
2015-12-21 -1.00 -8.43 16.41 -2.21
2015-12-22 -1.64 -8.38 16.41 -1.99
2015-12-23 4.18 -8.34 16.41 -1.76
2015-12-24 8.26 -8.30 16.41 -1.54
2015-12-25 4.89 -8.26 16.41 -1.32
2015-12-26 3.04 -8.22 16.41 -1.11
2015-12-27 5.12 -8.18 16.41 -0.89
2015-12-28 6.75 -8.14 16.41 -0.68
2015-12-29 29.54 -8.10 16.41 -0.47
2015-12-30 85.33 -8.05 16.41 -0.26
2015-12-31 37.19 -8.01 16.41 -0.06
2016-01-03 4.45 -7.97 15.08 0.54
2016-01-04 6.75 -7.93 15.08 0.74
2016-01-05 3.60 -7.89 15.08 0.93
2016-01-06 7.69 -7.85 15.08 1.12
2016-01-07 2.87 -7.81 15.08 1.30
2016-01-08 12.56 -7.76 15.08 1.49
2016-01-09 17.23 -7.72 15.08 1.67
2016-01-10 8.37 -7.68 15.08 1.84
2016-01-11 4.84 -7.64 15.08 2.02
2016-01-12 5.70 -7.60 15.08 2.19
2016-01-13 10.11 -7.56 15.08 2.35
2016-01-14 13.65 -7.52 15.08 2.52
2016-01-15 15.57 -7.48 15.08 2.68
2016-01-17 7.37 -7.43 15.08 2.99
2016-01-18 10.05 -7.39 15.08 3.14
2016-01-19 8.69 -7.35 15.08 3.29
2016-01-20 11.96 -7.31 15.08 3.43
2016-01-21 7.28 -7.27 15.08 3.57
2016-01-22 16.44 -7.23 15.08 3.71
2016-01-23 16.39 -7.19 15.08 3.85
2016-01-24 15.17 -7.14 15.08 3.98
2016-01-25 10.60 -7.10 15.08 4.11
2016-01-26 14.17 -7.06 15.08 4.23
2016-01-27 10.92 -7.02 14.81 4.35
2016-01-28 10.52 -6.98 14.81 4.47
2016-01-29 7.24 -6.94 14.81 4.59
2016-02-01 16.15 -6.90 14.81 4.92
2016-02-02 13.61 -6.86 14.81 5.02
2016-02-03 11.47 -6.81 14.81 5.12
2016-02-04 12.65 -6.77 14.81 5.22
2016-02-06 7.47 -6.73 14.81 5.41
2016-02-07 3.20 -6.69 14.81 5.50
2016-02-08 -2.17 -6.65 14.81 5.59
2016-02-09 5.37 -6.61 14.81 5.68
2016-02-10 15.90 -6.57 14.81 5.76
2016-02-11 21.88 -6.52 14.81 5.84
2016-02-12 13.09 -6.48 14.81 5.92
2016-02-13 8.50 -6.44 14.81 5.99
2016-02-20 10.56 -6.40 14.81 6.47
2016-02-21 10.08 -6.36 14.81 6.53
2016-02-22 15.60 -6.32 14.81 6.58
2016-02-23 17.79 -6.28 14.81 6.64
2016-02-24 21.72 -6.24 14.81 6.70
2016-02-25 0.50 -6.19 14.81 6.75
2016-02-27 0.69 -6.15 14.81 6.85
2016-02-28 8.20 -6.11 14.81 6.90
2016-02-29 8.75 -6.01 14.81 6.95
2016-03-01 7.45 -5.90 14.81 7.00
2016-03-02 9.46 -5.80 14.81 7.05
2016-03-03 11.94 -5.70 14.81 7.09
2016-03-04 12.04 -5.59 14.81 7.14
2016-03-05 11.08 -5.49 14.81 7.18
2016-03-06 11.09 -5.39 14.81 7.22
2016-03-07 14.44 -5.28 14.81 7.26
2016-03-08 25.72 -5.18 14.81 7.31
2016-03-09 17.08 -5.08 14.81 7.35
2016-03-10 21.32 -4.97 14.81 7.39
2016-03-11 28.08 -4.87 14.81 7.43
2016-03-12 10.32 -4.76 14.81 7.47
2016-03-13 9.12 -4.66 14.81 7.51
2016-03-14 16.74 -4.56 14.81 7.55
2016-03-15 27.46 -4.45 14.81 7.58
2016-03-16 23.37 -4.35 14.81 7.62
2016-03-17 16.91 -4.25 14.81 7.66
2016-03-18 23.93 -4.14 14.81 7.70
2016-03-19 20.03 -4.04 14.81 7.74
2016-03-20 23.31 -3.94 14.81 7.77
2016-03-21 19.16 -3.83 14.81 7.81
2016-03-22 20.36 -3.73 14.81 7.85
2016-03-23 15.41 -3.63 14.81 7.89
2016-03-24 16.82 -3.52 14.81 7.93
2016-03-25 18.02 -3.42 14.81 7.96
2016-03-26 14.40 -3.31 14.81 8.00
2016-03-27 13.61 -3.21 14.81 8.04
2016-03-28 9.59 -3.11 14.81 8.08
2016-03-29 12.99 -3.00 14.81 8.12
2016-03-30 12.13 -2.90 14.81 8.16
2016-03-31 13.02 -2.80 14.81 8.20
2016-04-01 11.77 -2.69 14.81 8.24
2016-04-02 17.12 -2.59 14.81 8.28
2016-04-03 15.05 -2.49 14.81 8.32
2016-04-04 27.70 -2.38 15.07 8.35
2016-04-05 15.02 -2.28 15.07 8.39
2016-04-06 20.84 -2.18 15.07 8.44
2016-04-08 32.95 -2.07 18.31 8.52
2016-04-09 41.97 -1.97 18.31 8.56
2016-04-10 30.89 -1.86 18.31 8.60
2016-04-11 27.66 -1.76 18.31 8.64
2016-04-12 36.15 -1.66 18.31 8.68
2016-04-13 24.69 -1.55 18.31 8.72
2016-04-14 29.01 -1.45 18.31 8.76
2016-04-15 21.24 -1.35 18.31 8.80
2016-04-16 29.28 -1.24 18.31 8.84
2016-04-17 21.69 -1.14 18.31 8.88
2016-04-18 31.58 -1.04 18.31 8.92
2016-04-19 33.05 -0.93 18.31 8.96
2016-04-20 26.43 -0.83 18.31 9.00
2016-04-21 29.02 -0.73 18.31 9.04
2016-04-22 30.17 -0.62 18.31 9.08
2016-04-23 33.19 -0.52 18.31 9.12
2016-04-24 37.78 -0.41 18.31 9.16
2016-04-26 25.94 -0.31 18.31 9.23
2016-04-27 31.28 -0.21 18.31 9.27
2016-04-28 25.98 -0.10 18.31 9.30
2016-04-29 23.35 0.00 18.31 9.34
2016-04-30 31.67 0.10 18.31 9.37
2016-05-01 28.59 0.21 18.31 9.40
2016-05-02 30.27 0.31 18.31 9.43
