date component trends level seasonal
2002-01-18 6.26 10.64 -3.79 0.39
2002-01-19 8.27 10.63 -3.79 0.41
2002-01-20 7.44 10.62 -3.79 0.42
2002-01-21 8.46 10.60 -3.79 0.44
2002-01-22 9.85 10.59 -3.79 0.45
2002-01-23 6.98 10.58 -3.79 0.47
2002-01-24 6.72 10.56 -3.79 0.48
2002-01-25 6.26 10.55 -3.79 0.50
2002-01-26 8.03 10.54 -3.79 0.51
2002-01-27 9.44 10.53 -3.79 0.52
2002-01-28 6.91 10.51 -3.79 0.54
2002-01-29 4.64 10.50 -3.79 0.55
2002-01-30 6.62 10.49 -3.79 0.56
2002-01-31 7.10 10.48 -3.79 0.58
2002-02-01 6.87 10.46 -3.79 0.59
2002-02-02 4.38 10.45 -3.79 0.60
2002-02-03 6.32 10.44 -3.79 0.61
2002-02-04 4.81 10.42 -3.79 0.62
2002-02-05 9.30 10.41 -3.79 0.63
2002-02-06 5.65 10.40 -3.79 0.64
2002-02-07 7.58 10.39 -3.79 0.65
2002-02-08 6.79 10.37 -3.79 0.66
2002-02-09 5.79 10.36 -3.79 0.67
2002-02-10 5.60 10.35 -3.79 0.68
2002-02-11 6.70 10.34 -3.79 0.68
2002-02-12 6.84 10.32 -3.79 0.69
2002-02-13 8.54 10.31 -3.79 0.70
2002-02-14 6.51 10.30 -3.79 0.70
2002-02-15 9.19 10.28 -3.79 0.71
2002-02-16 4.60 10.27 -3.79 0.72
2002-02-17 10.43 10.26 -3.79 0.72
2002-02-18 6.27 10.25 -3.79 0.73
2002-02-19 5.75 10.23 -3.79 0.73
2002-02-20 4.95 10.22 -3.79 0.73
2002-02-21 5.25 10.21 -3.79 0.74
2002-02-22 7.69 10.19 -3.79 0.74
2002-02-23 5.61 10.18 -3.79 0.74
2002-02-24 6.02 10.17 -3.79 0.74
2002-02-25 7.71 10.16 -3.79 0.75
2002-02-26 6.20 10.14 -3.79 0.75
2002-02-27 7.18 10.13 -3.79 0.75
2002-02-28 7.96 10.12 -3.79 0.75
2002-03-01 7.47 10.11 -3.79 0.75
2002-03-02 6.73 10.09 -3.79 0.75
2002-03-03 8.26 10.08 -3.79 0.75
2002-03-04 10.11 10.07 -3.79 0.75
2002-03-05 11.78 10.05 -3.79 0.75
2002-03-06 10.18 10.04 -3.79 0.74
2002-03-07 8.54 10.03 -3.79 0.74
2002-03-08 8.58 10.02 -3.79 0.74
2002-03-09 6.49 10.00 -3.79 0.74
2002-03-10 8.04 9.99 -3.79 0.73
2002-03-11 13.81 9.98 -3.79 0.73
2002-03-12 10.99 9.97 -3.79 0.72
2002-03-13 9.07 9.95 -3.79 0.72
2002-03-14 9.21 9.94 -3.79 0.71
2002-03-15 8.34 9.93 -3.79 0.71
2002-03-16 5.84 9.91 -3.79 0.70
2002-03-17 7.18 9.90 -3.79 0.70
2002-03-18 5.39 9.89 -3.79 0.69
2002-03-19 5.68 9.88 -3.79 0.69
2002-03-20 5.12 9.86 -3.79 0.68
2002-03-21 9.25 9.85 -3.79 0.67
2002-03-22 6.42 9.84 -3.79 0.67
2002-03-23 4.98 9.83 -3.79 0.66
2002-03-24 7.27 9.81 -3.79 0.65
2002-03-25 6.44 9.80 -3.79 0.64
2002-03-26 6.31 9.79 -3.79 0.64
2002-03-27 8.54 9.77 -3.79 0.63
2002-03-28 6.67 9.76 -3.79 0.62
2002-03-29 6.36 9.75 -3.79 0.61
2002-03-30 7.84 9.74 -3.79 0.60
2002-03-31 8.38 9.72 -3.79 0.59
2002-04-01 8.48 9.71 -3.79 0.58
2002-04-02 7.13 9.70 -3.79 0.58
2002-04-03 7.96 9.68 -3.79 0.57
2002-04-04 5.29 9.67 -3.79 0.56
2002-04-05 6.03 9.66 -3.79 0.55
2002-04-06 7.05 9.65 -3.79 0.54
2002-04-07 8.37 9.63 -3.79 0.53
2002-04-08 5.10 9.62 -3.79 0.52
2002-04-09 4.90 9.61 -3.79 0.51
2002-04-10 5.26 9.60 -3.79 0.50
2002-04-11 6.91 9.58 -3.79 0.49
2002-04-12 7.43 9.57 -3.79 0.48
2002-04-13 6.89 9.56 -3.79 0.47
2002-04-14 5.79 9.54 -3.79 0.46
2002-04-15 9.23 9.53 -3.79 0.45
2002-04-16 8.01 9.52 -3.79 0.44
2002-04-17 7.26 9.51 -3.79 0.43
2002-04-18 8.63 9.49 -3.79 0.42
2002-04-19 7.39 9.48 -3.79 0.41
2002-04-20 6.78 9.47 -3.79 0.40
2002-04-21 5.10 9.46 -3.79 0.39
2002-04-22 4.22 9.44 -3.79 0.38
2002-04-23 3.68 9.43 -3.79 0.37
2002-04-28 4.87 9.42 -3.79 0.32
2002-04-29 4.91 9.40 -3.79 0.31
2002-04-30 4.54 9.39 -3.79 0.30
2002-05-01 6.44 9.38 -3.79 0.29
2002-05-02 4.84 9.37 -3.79 0.28
2002-05-03 2.09 9.35 -3.79 0.28
2002-05-04 4.56 9.34 -3.79 0.27
2002-05-05 4.57 9.33 -3.79 0.26
2002-05-06 4.76 9.31 -3.79 0.25
2002-05-07 2.72 9.30 -3.79 0.24
2002-05-08 5.69 9.29 -3.79 0.23
2002-05-09 6.85 9.28 -3.79 0.23
2002-05-10 6.04 9.26 -3.79 0.22
2002-05-11 3.71 9.25 -3.79 0.21
2002-05-12 4.27 9.24 -3.79 0.20
2002-05-13 7.40 9.23 -3.79 0.19
2002-05-14 5.06 9.21 -3.79 0.19
2002-05-15 4.44 9.20 -3.79 0.18
2002-05-16 5.97 9.19 -3.79 0.17
2002-05-17 3.99 9.17 -3.79 0.17
2002-05-18 2.46 9.16 -3.79 0.16
2002-05-19 3.28 9.15 -3.79 0.15
2002-05-20 4.56 9.14 -3.79 0.15
2002-05-21 2.61 9.12 -3.79 0.14
2002-05-22 3.76 9.11 -3.79 0.14
2002-05-23 3.91 9.10 -3.79 0.13
2002-05-24 3.99 9.09 -3.79 0.13
2002-05-25 4.21 9.07 -3.79 0.12
2002-05-26 4.49 9.06 -3.79 0.12
2002-05-27 3.18 9.06 -3.79 0.11
2002-05-28 3.87 9.05 -3.79 0.11
2002-05-29 5.50 9.05 -3.79 0.10
2002-05-30 6.95 9.04 -3.79 0.10
2002-05-31 6.03 9.04 -3.79 0.09
2002-06-01 3.88 9.03 -3.79 0.09
2002-06-02 2.95 9.03 -3.79 0.09
2002-06-03 7.96 9.02 -3.79 0.08
2002-06-04 7.21 9.02 -3.79 0.08
2002-06-05 7.03 9.01 -3.79 0.07
2002-06-06 3.09 9.01 -3.79 0.07
2002-06-07 5.54 9.00 -3.79 0.07
2002-06-08 5.24 8.99 -3.79 0.07
2002-06-09 5.25 8.99 -3.79 0.06
2002-06-10 5.62 8.98 -3.79 0.06
2002-06-11 6.29 8.98 -3.79 0.06
2002-06-12 9.22 8.97 -3.79 0.06
2002-06-13 5.37 8.97 -3.79 0.05
2002-06-14 4.60 8.96 -3.79 0.05
2002-06-15 4.07 8.96 -3.79 0.05
2002-06-16 4.17 8.95 -3.79 0.05
2002-06-17 3.52 8.95 -3.79 0.04
2002-06-18 3.63 8.94 -3.79 0.04
2002-06-19 3.43 8.94 -3.79 0.04
2002-06-20 5.53 8.93 -3.79 0.04
2002-06-21 4.27 8.93 -3.79 0.04
2002-06-22 6.89 8.92 -3.79 0.04
2002-06-23 5.56 8.92 -3.79 0.03
2002-06-24 8.09 8.91 -3.79 0.03
2002-06-25 7.18 8.91 -3.79 0.03
2002-06-26 4.82 8.90 -3.79 0.03
2002-06-27 7.09 8.90 -3.79 0.03
2002-06-28 3.08 8.89 -3.79 0.03
2002-06-29 4.87 8.89 -3.79 0.03
2002-06-30 4.87 8.88 -3.79 0.02
2002-07-01 6.58 8.88 -3.79 0.02
2002-07-02 3.32 8.87 -3.79 0.02
2002-07-03 4.04 8.86 -3.79 0.02
2002-07-04 3.76 8.86 -3.79 0.02
2002-07-05 5.61 8.85 -3.79 0.02
2002-07-06 5.83 8.85 -3.79 0.01
2002-07-07 2.88 8.84 -3.79 0.01
2002-07-08 5.40 8.84 -3.79 0.01
2002-07-09 6.47 8.83 -3.79 0.01
2002-07-10 8.00 8.83 -3.79 0.01
2002-07-11 2.77 8.82 -3.79 0.01
2002-07-12 3.96 8.82 -3.79 0.00
2002-07-13 5.09 8.81 -3.79 0.00
2002-07-14 3.34 8.81 -3.79 -0.00
2002-07-15 5.36 8.80 -3.79 -0.00
2002-07-16 5.38 8.80 -3.79 -0.01
2002-07-17 3.20 8.79 -3.79 -0.01
2002-07-18 5.64 8.79 -3.79 -0.01
2002-07-19 5.02 8.78 -3.79 -0.01
2002-07-20 2.75 8.78 -3.79 -0.02
2002-07-21 3.76 8.77 -3.79 -0.02
2002-07-22 5.77 8.77 -3.79 -0.02
2002-07-23 4.42 8.76 -3.79 -0.03
2002-07-24 5.92 8.76 -3.79 -0.03
2002-07-25 3.44 8.75 -3.79 -0.03
2002-07-26 3.74 8.75 -3.79 -0.04
2002-07-27 3.80 8.74 -3.79 -0.04
2002-07-28 5.10 8.74 -3.79 -0.05
2002-07-29 3.85 8.73 -3.79 -0.05
2002-07-30 5.37 8.72 -3.79 -0.06
2002-07-31 3.59 8.72 -3.79 -0.06
2002-08-01 2.90 8.71 -3.79 -0.07
2002-08-02 2.17 8.71 -3.79 -0.07
2002-08-03 2.56 8.70 -3.79 -0.08
2002-08-04 4.78 8.70 -3.79 -0.08
2002-08-05 4.18 8.69 -3.79 -0.09
2002-08-06 1.03 8.69 -3.79 -0.09
2002-08-07 2.23 8.68 -3.79 -0.10
2002-08-08 5.12 8.68 -3.79 -0.11
2002-08-09 1.15 8.67 -3.79 -0.11
2002-08-10 4.37 8.67 -3.79 -0.12
2002-08-11 -0.27 8.66 -3.79 -0.13
2002-08-12 4.43 8.66 -3.79 -0.13
2002-08-13 1.79 8.65 -3.79 -0.14
2002-08-14 2.39 8.65 -3.79 -0.15
2002-08-15 4.70 8.64 -3.79 -0.16
2002-08-16 5.16 8.64 -3.79 -0.16
2002-08-17 4.21 8.63 -3.79 -0.17
2002-08-18 5.02 8.63 -3.79 -0.18
2002-08-19 4.07 8.62 -3.79 -0.19
2002-08-20 3.75 8.62 -3.79 -0.20
2002-08-21 3.77 8.61 -3.79 -0.20
2002-08-22 2.28 8.61 -3.79 -0.21
2002-08-23 3.28 8.60 -3.79 -0.22
2002-08-24 2.00 8.60 -3.79 -0.23
2002-08-25 4.38 8.59 -3.79 -0.24
2002-08-26 3.17 8.58 -3.79 -0.25
2002-08-27 3.89 8.58 -3.79 -0.26
2002-08-28 4.71 8.57 -3.79 -0.27
2002-08-29 4.49 8.57 -3.79 -0.28
2002-08-30 3.91 8.56 -3.79 -0.29
2002-08-31 2.47 8.56 -3.79 -0.30
2002-09-01 1.85 8.55 -3.79 -0.31
2002-09-02 4.68 8.55 -3.79 -0.32
2002-09-03 5.41 8.54 -3.79 -0.33
2002-09-04 3.86 8.54 -3.79 -0.34
2002-09-05 5.20 8.53 -3.79 -0.35
2002-09-06 5.66 8.53 -3.79 -0.36
2002-09-07 2.43 8.52 -3.79 -0.37
2002-09-08 4.27 8.52 -3.79 -0.38
2002-09-09 6.12 8.51 -3.79 -0.39
2002-09-10 4.65 8.51 -3.79 -0.41
2002-09-11 2.26 8.50 -3.79 -0.42
2002-09-12 4.03 8.50 -3.79 -0.43
2002-09-13 6.43 8.49 -3.79 -0.44
2002-09-14 4.21 8.49 -3.79 -0.45
2002-09-15 6.76 8.48 -3.79 -0.46
2002-09-16 4.65 8.48 -3.79 -0.47
2002-09-17 6.66 8.47 -3.79 -0.48
2002-09-18 1.67 8.47 -3.79 -0.49
2002-09-19 3.56 8.46 -3.79 -0.50
2002-09-20 3.64 8.46 -3.79 -0.51
2002-09-21 5.56 8.45 -3.79 -0.52
2002-09-22 3.66 8.44 -3.79 -0.53
2002-09-23 4.26 8.44 -3.79 -0.54
2002-09-24 5.89 8.43 -3.79 -0.56
2002-09-25 5.06 8.43 -3.79 -0.57
2002-09-26 4.47 8.42 -3.79 -0.58
2002-09-27 2.43 8.42 -3.79 -0.59
2002-09-28 4.65 8.41 -3.79 -0.60
2002-09-29 5.65 8.41 -3.79 -0.60
2002-09-30 2.00 8.40 -3.79 -0.61
2002-10-01 2.29 8.40 -3.79 -0.62
2002-10-02 2.60 8.39 -3.79 -0.63
2002-10-03 3.95 8.39 -3.79 -0.64
2002-10-04 3.58 8.38 -3.79 -0.65
2002-10-05 1.66 8.38 -3.79 -0.66
2002-10-06 5.73 8.37 -3.79 -0.67
2002-10-07 5.48 8.37 -3.79 -0.68
2002-10-08 3.95 8.36 -3.79 -0.68
2002-10-09 5.34 8.36 -3.79 -0.69
2002-10-10 7.05 8.35 -3.79 -0.70
2002-10-11 6.55 8.35 -3.79 -0.70
2002-10-12 2.96 8.34 -3.79 -0.71
2002-10-13 6.13 8.34 -3.79 -0.72
2002-10-14 6.87 8.33 -3.79 -0.72
2002-10-15 4.13 8.33 -3.79 -0.73
2002-10-16 5.14 8.32 -3.79 -0.74
2002-10-17 1.44 8.32 -3.79 -0.74
2002-10-18 2.85 8.31 -3.79 -0.74
2002-10-19 6.68 8.31 -3.79 -0.75
2002-10-20 3.65 8.30 -3.79 -0.75
2002-10-21 5.25 8.29 -3.79 -0.76
2002-10-22 3.52 8.29 -3.79 -0.76
2002-10-23 7.21 8.28 -3.79 -0.76
2002-10-24 6.52 8.28 -3.79 -0.77
2002-10-25 5.26 8.27 -3.79 -0.77
2002-10-26 3.98 8.27 -3.79 -0.77
2002-10-27 4.81 8.26 -3.79 -0.77
2002-10-28 4.35 8.26 -3.79 -0.77
2002-10-29 5.78 8.25 -3.79 -0.77
2002-10-30 5.67 8.25 -3.79 -0.77
2002-10-31 4.88 8.24 -3.79 -0.77
2002-11-01 4.00 8.24 -3.79 -0.77
2002-11-02 6.12 8.23 -3.79 -0.77
2002-11-03 3.84 8.23 -3.79 -0.77
2002-11-04 4.24 8.22 -3.79 -0.77
2002-11-05 3.27 8.22 -3.79 -0.77
2002-11-06 6.06 8.21 -3.79 -0.76
2002-11-07 2.22 8.21 -3.79 -0.76
2002-11-08 4.39 8.20 -3.79 -0.76
2002-11-09 5.43 8.20 -3.79 -0.75
2002-11-10 5.55 8.19 -3.79 -0.75
2002-11-11 5.13 8.19 -3.79 -0.74
2002-11-12 7.18 8.18 -3.79 -0.74
2002-11-13 6.41 8.18 -3.79 -0.73
2002-11-14 3.33 8.17 -3.79 -0.72
2002-11-15 6.61 8.17 -3.79 -0.72
2002-11-16 5.51 8.16 -3.79 -0.71
2002-11-17 2.78 8.15 -3.79 -0.70
2002-11-18 4.86 8.14 -3.79 -0.69
2002-11-19 5.16 8.13 -3.79 -0.69
2002-11-20 4.10 8.11 -3.79 -0.68
2002-11-21 4.64 8.10 -3.79 -0.67
2002-11-25 3.39 8.09 -3.79 -0.63
2002-11-26 5.59 8.08 -3.79 -0.61
2002-11-27 1.60 8.07 -3.79 -0.60
2002-11-28 4.72 8.06 -3.79 -0.59
2002-11-29 3.45 8.05 -3.79 -0.58
2002-11-30 4.77 8.04 -3.79 -0.56
2002-12-01 5.19 8.03 -3.79 -0.55
2002-12-02 2.04 8.02 -3.79 -0.54
2002-12-03 3.97 8.01 -3.79 -0.52
2002-12-04 3.93 8.00 -3.79 -0.51
2002-12-05 2.95 7.99 -3.79 -0.49
2002-12-06 1.90 7.98 -3.79 -0.48
2002-12-07 3.05 7.97 -3.79 -0.46
2002-12-08 2.73 7.96 -3.79 -0.45
2002-12-09 2.69 7.95 -3.79 -0.43
2002-12-10 0.64 7.94 -3.79 -0.41
2002-12-11 3.47 7.93 -3.79 -0.40
2002-12-12 2.14 7.91 -3.79 -0.38
2002-12-13 5.35 7.90 -3.79 -0.36
2002-12-14 3.36 7.89 -3.79 -0.35
2002-12-15 2.19 7.88 -3.79 -0.33
2002-12-16 5.16 7.87 -3.79 -0.31
2002-12-17 4.17 7.86 -3.79 -0.29
2002-12-18 3.41 7.85 -3.79 -0.27
2002-12-19 2.99 7.84 -3.79 -0.26
2002-12-20 3.88 7.83 -3.79 -0.24
2002-12-21 2.55 7.82 -3.79 -0.22
2002-12-22 3.83 7.81 -3.79 -0.20
2002-12-23 1.92 7.80 -3.79 -0.18
2002-12-24 5.71 7.79 -3.79 -0.16
2002-12-25 3.03 7.78 -3.79 -0.14
2002-12-26 3.39 7.77 -3.79 -0.12
2002-12-27 6.04 7.76 -3.79 -0.10
2002-12-28 2.47 7.75 -3.79 -0.08
2002-12-29 2.45 7.74 -3.79 -0.06
2002-12-30 3.47 7.73 -3.79 -0.04
2002-12-31 5.51 7.71 -3.79 -0.02
2003-01-01 6.08 7.70 -3.79 -0.00
2003-01-02 4.11 7.69 -3.79 0.02
2003-01-03 4.38 7.68 -3.79 0.04
2003-01-04 4.10 7.67 -3.79 0.06
2003-01-05 4.21 7.66 -3.79 0.08
2003-01-06 3.94 7.65 -3.79 0.10
2003-01-07 6.14 7.64 -3.79 0.12
2003-01-08 3.65 7.63 -3.79 0.14
2003-01-09 2.86 7.62 -3.79 0.16
2003-01-10 5.97 7.61 -3.79 0.18
2003-01-11 2.88 7.60 -3.79 0.19
2003-01-12 1.91 7.59 -3.79 0.21
2003-01-13 5.00 7.58 -3.79 0.23
2003-01-14 5.49 7.57 -3.79 0.25
2003-01-15 4.86 7.56 -3.79 0.27
2003-01-16 2.80 7.54 -3.79 0.29
2003-01-17 4.35 7.53 -3.79 0.31
2003-01-18 6.98 7.52 -3.79 0.33
2003-01-19 3.51 7.51 -3.79 0.34
2003-01-20 3.43 7.50 -3.79 0.36
2003-01-21 5.04 7.49 -3.79 0.38
2003-01-22 4.02 7.47 -3.79 0.40
2003-01-23 5.41 7.46 -3.79 0.41
2003-01-24 3.84 7.45 -3.79 0.43
2003-01-25 4.39 7.44 -3.79 0.45
2003-01-26 6.10 7.43 -3.79 0.46
2003-01-27 4.68 7.41 -3.79 0.48
2003-01-28 5.36 7.40 -3.79 0.49
2003-01-29 4.84 7.39 -3.79 0.51
2003-01-30 6.68 7.38 -3.79 0.52
2003-01-31 3.57 7.37 -3.79 0.54
2003-02-01 4.41 7.36 -3.79 0.55
2003-02-02 4.11 7.34 -3.79 0.57
2003-02-03 6.18 7.33 -3.79 0.58
2003-02-04 6.56 7.32 -3.79 0.59
2003-02-05 5.93 7.31 -3.79 0.61
2003-02-06 7.08 7.30 -3.79 0.62
2003-02-07 5.67 7.29 -3.79 0.63
2003-02-08 5.78 7.27 -3.79 0.64
2003-02-09 5.29 7.26 -3.79 0.65
2003-02-10 4.21 7.25 -3.79 0.66
2003-02-11 4.42 7.24 -3.79 0.68
2003-02-12 5.69 7.23 -3.79 0.68
2003-02-13 5.80 7.21 -3.79 0.69
2003-02-14 7.73 7.20 -3.79 0.70
2003-02-15 2.78 7.19 -3.79 0.71
2003-02-16 4.69 7.18 -3.79 0.72
2003-02-17 4.14 7.17 -3.79 0.73
2003-02-18 6.01 7.16 -3.79 0.74
2003-02-19 6.45 7.14 -3.79 0.74
2003-02-20 8.06 7.13 -3.79 0.75
2003-02-21 6.01 7.12 -3.79 0.75
2003-02-22 3.03 7.11 -3.79 0.76
2003-02-23 5.96 7.10 -3.79 0.77
2003-02-24 4.84 7.09 -3.79 0.77
2003-02-25 4.63 7.07 -3.79 0.77
2003-02-26 5.67 7.06 -3.79 0.78
2003-02-27 6.58 7.05 -3.79 0.78
2003-02-28 5.25 7.04 -3.79 0.78
2003-03-01 4.91 7.03 -3.79 0.79
2003-03-02 3.78 7.01 -3.79 0.79
2003-03-03 4.60 7.00 -3.79 0.79
2003-03-04 4.02 6.99 -3.79 0.79
2003-03-05 4.43 6.98 -3.79 0.79
2003-03-06 5.63 6.97 -3.79 0.79
2003-03-07 2.65 6.96 -3.79 0.79
2003-03-08 5.21 6.94 -3.79 0.79
2003-03-09 5.02 6.93 -3.79 0.79
2003-03-10 4.99 6.92 -3.79 0.79
2003-03-11 2.82 6.91 -3.79 0.79
2003-03-12 3.28 6.90 -3.79 0.78
2003-03-13 3.00 6.89 -3.79 0.78
2003-03-14 4.57 6.87 -3.79 0.78
2003-03-15 5.05 6.86 -3.79 0.77
2003-03-16 1.97 6.85 -3.79 0.77
2003-03-17 3.57 6.84 -3.79 0.77
2003-03-18 2.32 6.83 -3.79 0.76
2003-03-19 4.41 6.81 -3.79 0.76
2003-03-20 3.83 6.80 -3.79 0.75
2003-03-21 4.99 6.79 -3.79 0.74
2003-03-22 3.52 6.78 -3.79 0.74
2003-03-23 4.23 6.77 -3.79 0.73
2003-03-24 3.68 6.76 -3.79 0.73
2003-03-25 4.38 6.74 -3.79 0.72
2003-03-26 3.41 6.73 -3.79 0.71
2003-03-27 4.98 6.72 -3.79 0.70
2003-03-28 4.81 6.71 -3.79 0.70
2003-03-29 4.62 6.70 -3.79 0.69
2003-03-30 2.72 6.69 -3.79 0.68
2003-03-31 2.13 6.67 -3.79 0.67
2003-04-01 2.55 6.66 -3.79 0.66
2003-04-02 1.08 6.65 -3.79 0.65
2003-04-03 3.28 6.64 -3.79 0.64
2003-04-04 2.20 6.63 -3.79 0.63
2003-04-05 1.81 6.61 -3.79 0.62
2003-04-06 2.55 6.60 -3.79 0.61
2003-04-07 2.97 6.59 -3.79 0.60
2003-04-08 1.67 6.58 -3.79 0.59
2003-04-09 2.69 6.57 -3.79 0.58
2003-04-10 0.79 6.56 -3.79 0.57
2003-04-11 1.59 6.54 -3.79 0.56
2003-04-12 2.75 6.53 -3.79 0.55
2003-04-13 1.54 6.52 -3.79 0.54
2003-04-14 3.67 6.51 -3.79 0.53
2003-04-15 2.03 6.50 -3.79 0.52
2003-04-16 2.59 6.49 -3.79 0.51
2003-04-17 0.69 6.47 -3.79 0.50
2003-04-18 1.64 6.46 -3.79 0.48
2003-04-19 0.71 6.45 -3.79 0.47
2003-04-20 3.32 6.44 -3.79 0.46
2003-04-21 3.86 6.43 -3.79 0.45
2003-04-22 1.55 6.41 -3.79 0.44
2003-04-23 3.49 6.40 -3.79 0.43
2003-04-24 3.31 6.39 -3.79 0.42
2003-04-25 1.29 6.38 -3.79 0.40
2003-04-26 1.90 6.37 -3.79 0.39
2003-04-27 1.75 6.36 -3.79 0.38
2003-04-28 1.91 6.34 -3.79 0.37
2003-04-29 3.39 6.33 -3.79 0.36
2003-04-30 1.18 6.32 -3.79 0.35
2003-05-01 5.34 6.31 -3.79 0.34
2003-05-02 4.29 6.30 -3.79 0.32
2003-05-03 3.57 6.29 -3.79 0.31
2003-05-04 2.10 6.27 -3.79 0.30
2003-05-05 2.33 6.26 -3.79 0.29
2003-05-06 0.73 6.25 -3.79 0.28
2003-05-07 -1.13 6.24 -3.79 0.27
2003-05-08 2.07 6.23 -3.79 0.26
2003-05-09 0.43 6.21 -3.79 0.25
2003-05-10 1.98 6.20 -3.79 0.24
2003-05-11 2.07 6.19 -3.79 0.23
2003-05-12 0.88 6.18 -3.79 0.22
2003-05-13 1.47 6.17 -3.79 0.21
2003-05-14 1.82 6.16 -3.79 0.20
2003-05-15 1.41 6.14 -3.79 0.19
2003-05-16 0.49 6.13 -3.79 0.18
2003-05-17 2.18 6.12 -3.79 0.17
2003-05-18 0.46 6.11 -3.79 0.16
2003-05-19 0.66 6.10 -3.79 0.15
2003-05-20 2.66 6.09 -3.79 0.15
2003-05-21 3.30 6.07 -3.79 0.14
2003-05-22 0.63 6.06 -3.79 0.13
2003-05-23 0.05 6.05 -3.79 0.12
2003-05-24 2.76 6.04 -3.79 0.11
2003-05-25 0.18 6.03 -3.79 0.10
2003-05-26 2.21 6.01 -3.79 0.10
2003-05-27 2.15 6.00 -3.79 0.09
2003-05-28 2.99 5.99 -3.79 0.08
2003-05-29 -1.02 5.98 -3.79 0.08
2003-05-30 2.72 5.98 -3.79 0.07
2003-05-31 1.93 5.98 -3.79 0.06
2003-06-01 2.02 5.98 -3.79 0.06
2003-06-02 3.36 5.98 -3.79 0.05
2003-06-03 3.34 5.98 -3.79 0.04
2003-06-04 2.47 5.98 -3.79 0.04
2003-06-05 1.60 5.98 -3.79 0.03
2003-06-06 1.86 5.98 -3.79 0.03
2003-06-07 2.69 5.98 -3.79 0.02
2003-06-09 0.84 5.98 -3.79 0.01
2003-06-10 1.42 5.98 -3.79 0.01
2003-06-11 3.35 5.98 -3.79 0.00
2003-06-12 1.49 5.98 -3.79 -0.00
2003-06-13 1.06 5.98 -3.79 -0.00
2003-06-14 2.90 5.98 -3.79 -0.01
2003-06-15 1.07 5.98 -3.79 -0.01
2003-06-16 3.39 5.98 -3.79 -0.02
2003-06-17 2.18 5.98 -3.79 -0.02
2003-06-18 0.56 5.98 -3.79 -0.02
2003-06-19 2.47 5.98 -3.79 -0.03
2003-06-20 4.24 5.98 -3.79 -0.03
2003-06-21 1.01 5.98 -3.79 -0.03
2003-06-22 2.05 5.98 -3.79 -0.03
2003-06-23 2.20 5.98 -3.79 -0.04
2003-06-24 2.73 5.98 -3.79 -0.04
2003-06-26 2.99 5.98 -3.79 -0.04
2003-06-27 2.22 5.98 -3.79 -0.05
2003-06-28 2.77 5.98 -3.79 -0.05
2003-06-29 0.24 5.98 -3.79 -0.05
2003-06-30 3.58 5.98 -3.79 -0.05
2003-07-01 1.49 5.98 -3.79 -0.05
2003-07-02 0.91 5.98 -3.79 -0.05
2003-07-03 0.77 5.98 -3.79 -0.06
2003-07-04 -0.23 5.98 -3.79 -0.06
2003-07-05 0.20 5.98 -3.79 -0.06
2003-07-06 0.28 5.97 -3.79 -0.06
2003-07-07 4.26 5.97 -3.79 -0.06
2003-07-08 1.32 5.97 -3.79 -0.06
2003-07-09 2.27 5.97 -3.79 -0.06
2003-07-10 1.89 5.97 -3.79 -0.07
2003-07-11 3.96 5.97 -3.79 -0.07
2003-07-12 3.31 5.97 -3.79 -0.07
2003-07-13 3.83 5.97 -3.79 -0.07
2003-07-14 1.64 5.97 -3.79 -0.07
2003-07-15 1.51 5.97 -3.79 -0.07
2003-07-16 1.42 5.97 -3.79 -0.07
2003-07-17 -0.19 5.97 -3.79 -0.08
2003-07-18 1.39 5.97 -3.79 -0.08
2003-07-19 2.95 5.97 -3.79 -0.08
2003-07-20 -0.02 5.97 -3.79 -0.08
2003-07-21 2.88 5.97 -3.79 -0.08
2003-07-22 1.16 5.97 -3.79 -0.08
2003-07-23 1.03 5.97 -3.79 -0.09
2003-07-24 2.78 5.97 -3.79 -0.09
2003-07-25 2.04 5.97 -3.79 -0.09
2003-07-26 0.88 5.97 -3.79 -0.09
2003-07-27 1.75 5.97 -3.79 -0.10
2003-07-28 2.93 5.97 -3.79 -0.10
2003-07-29 1.13 5.97 -3.79 -0.10
2003-07-30 3.32 5.97 -3.79 -0.10
2003-07-31 4.33 5.97 -3.79 -0.11
2003-08-01 -0.01 5.97 -3.79 -0.11
2003-08-02 1.33 5.97 -3.79 -0.11
2003-08-03 2.16 5.97 -3.79 -0.11
2003-08-04 1.20 5.97 -3.79 -0.12
2003-08-05 2.29 5.97 -3.79 -0.12
2003-08-06 2.79 5.97 -3.79 -0.12
2003-08-07 -0.20 5.97 -3.79 -0.13
2003-08-08 0.80 5.97 -3.79 -0.13
2003-08-09 1.44 5.97 -3.79 -0.14
2003-08-10 2.78 5.97 -3.79 -0.14
2003-08-11 -0.12 5.97 -3.79 -0.15
2003-08-12 1.48 5.97 -3.79 -0.15
2003-08-13 2.49 5.97 -3.79 -0.15
2003-08-14 1.43 5.97 -3.79 -0.16
2003-08-15 1.28 5.97 -3.79 -0.16
2003-08-16 1.08 5.97 -3.79 -0.17
2003-08-17 3.11 5.97 -3.79 -0.18
2003-08-18 -0.98 5.97 -3.79 -0.18
2003-08-19 2.67 5.97 -3.79 -0.19
2003-08-20 1.31 5.97 -3.79 -0.19
2003-08-21 1.72 5.97 -3.79 -0.20
